Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
BGR,0,0,0,0,1,293.8,1978,1980,1,1,49,1,0.00724,0.00721,89139,643,88818,2179333,24.45,24.45
BGR,0,0,0,0,1,293.8,1978,1980,1,1,50,1,0.00752,0.00749,88496,663,88164,2090515,23.62,23.62
BGR,0,0,0,0,1,293.8,1978,1980,1,1,51,1,0.00883,0.00879,87833,772,87447,2002351,22.8,22.8
BGR,0,0,0,0,1,293.8,1978,1980,1,1,52,1,0.00975,0.00971,87061,845,86638,1914904,21.99,21.99
BGR,0,0,0,0,1,293.8,1978,1980,1,1,53,1,0.01032,0.01026,86216,885,85774,1828265,21.21,21.2
BGR,0,0,0,0,1,293.8,1978,1980,1,1,54,1,0.01096,0.0109,85331,930,84866,1742492,20.42,20.42
BGR,0,0,0,0,1,293.8,1978,1980,1,1,55,1,0.01183,0.01177,84401,993,83904,1657626,19.64,19.64
BGR,0,0,0,0,1,293.8,1978,1980,1,1,56,1,0.01324,0.01315,83408,1097,82860,1573721,18.87,18.87
BGR,0,0,0,0,1,293.8,1978,1980,1,1,57,1,0.01482,0.01471,82311,1211,81706,1490862,18.11,18.11
BGR,0,0,0,0,1,293.8,1978,1980,1,1,58,1,0.01596,0.01583,81100,1284,80458,1409156,17.38,17.37
BGR,0,0,0,0,1,293.8,1978,1980,1,1,59,1,0.01711,0.01696,79816,1354,79139,1328698,16.65,16.64
BGR,0,0,0,0,1,293.8,1978,1980,1,1,60,1,0.01715,0.017,78462,1334,77795,1249559,15.93,15.92
BGR,0,0,0,0,1,293.8,1978,1980,1,1,61,1,0.01745,0.0173,77128,1334,76461,1171764,15.19,15.19
BGR,0,0,0,0,1,293.8,1978,1980,1,1,62,1,0.02345,0.02318,75794,1757,74916,1095303,14.45,14.45
BGR,0,0,0,0,1,293.8,1978,1980,1,1,63,1,0.03605,0.03541,74037,2622,72726,1020388,13.78,13.78
BGR,0,0,0,0,1,293.8,1978,1980,1,1,64,1,0.0362,0.03555,71415,2539,70146,947662,13.27,13.27
BGR,0,0,0,0,1,293.8,1978,1980,1,1,65,1,0.03739,0.0367,68876,2528,67612,877516,12.74,12.74
BGR,0,0,0,0,1,293.8,1978,1980,1,1,66,1,0.03836,0.03763,66348,2497,65100,809904,12.21,12.2
BGR,0,0,0,0,1,293.8,1978,1980,1,1,67,1,0.03873,0.03799,63851,2426,62638,744805,11.66,11.66
BGR,0,0,0,0,1,293.8,1978,1980,1,1,68,1,0.03963,0.03886,61425,2387,60232,682167,11.11,11.1
BGR,0,0,0,0,1,293.8,1978,1980,1,1,69,1,0.04392,0.04297,59038,2537,57770,621935,10.53,10.53
BGR,0,0,0,0,1,293.8,1978,1980,1,1,70,1,0.04714,0.04605,56501,2602,55200,564166,9.99,9.98
BGR,0,0,0,0,1,293.8,1978,1980,1,1,71,1,0.05551,0.05401,53899,2911,52444,508966,9.44,9.44
BGR,0,0,0,0,1,293.8,1978,1980,1,1,72,1,0.06189,0.06003,50988,3061,49458,456522,8.95,8.95
BGR,0,0,0,0,1,293.8,1978,1980,1,1,73,1,0.06727,0.06508,47927,3119,46368,407065,8.49,8.49
BGR,0,0,0,0,1,293.8,1978,1980,1,1,74,1,0.07066,0.06825,44808,3058,43279,360697,8.05,8.04
BGR,0,0,0,0,1,293.8,1978,1980,1,1,75,1,0.07616,0.07337,41750,3063,40218,317418,7.6,7.59
BGR,0,0,0,0,1,293.8,1978,1980,1,1,76,1,0.0871,0.08346,38687,3229,37072,277200,7.17,7.16
BGR,0,0,0,0,1,293.8,1978,1980,1,1,77,1,0.08936,0.08554,35458,3033,33942,240127,6.77,6.76
BGR,0,0,0,0,1,293.8,1978,1980,1,1,78,1,0.10901,0.10338,32425,3352,30749,206186,6.36,6.35
BGR,0,0,0,0,1,293.8,1978,1980,1,1,79,1,0.11095,0.10511,29073,3056,27545,175437,6.03,6.02
BGR,0,0,0,0,1,293.8,1978,1980,1,1,80,1,0.11387,0.10774,26017,2803,24616,147892,5.68,5.67
BGR,0,0,0,0,1,293.8,1978,1980,1,1,81,1,0.14527,0.13544,23214,3144,21642,123276,5.31,5.29
BGR,0,0,0,0,1,293.8,1978,1980,1,1,82,1,0.15737,0.14589,20070,2928,18606,101634,5.06,5.05
BGR,0,0,0,0,1,293.8,1978,1980,1,1,83,1,0.16207,0.14992,17142,2570,15857,83028,4.84,4.82
BGR,0,0,0,0,1,293.8,1978,1980,1,1,84,1,0.1666,0.15379,14572,2241,13452,67171,4.61,4.59
BGR,0,0,0,0,1,293.8,1978,1980,1,1,85,1,0.17459,0.16057,12331,1980,11341,53720,4.36,4.33
BGR,0,0,0,0,1,293.8,1978,1980,1,1,86,1,0.20293,0.18423,10351,1907,9398,42379,4.09,4.07
BGR,0,0,0,0,1,293.8,1978,1980,1,1,87,1,0.22856,0.20512,8444,1732,7578,32981,3.91,3.87
BGR,0,0,0,0,1,293.8,1978,1980,1,1,88,1,0.23342,0.20903,6712,1403,6010,25403,3.78,3.75
BGR,0,0,0,0,1,293.8,1978,1980,1,1,89,1,0.23513,0.2104,5309,1117,4750,19393,3.65,3.61
BGR,0,0,0,0,1,293.8,1978,1980,1,1,90,1,0.24832,0.2209,4192,926,3729,14642,3.49,3.44
BGR,0,0,0,0,1,293.8,1978,1980,1,1,91,1,0.25086,0.2229,3266,728,2902,10913,3.34,3.28
BGR,0,0,0,0,1,293.8,1978,1980,1,1,92,1,0.255,0.22616,2538,574,2251,8011,3.16,3.09
BGR,0,0,0,0,1,293.8,1978,1980,1,1,93,1,0.28438,0.24898,1964,489,1720,5760,2.93,2.85
BGR,0,0,0,0,1,293.8,1978,1980,1,1,94,1,0.34034,0.29085,1475,429,1260,4041,2.74,2.63
BGR,0,0,0,0,1,293.8,1978,1980,1,1,95,1,0.34135,0.29159,1046,305,894,2780,2.66,2.51
BGR,0,0,0,0,1,293.8,1978,1980,1,1,96,1,0.34308,0.29285,741,217,632,1887,2.55,2.35
BGR,0,0,0,0,1,293.8,1978,1980,1,1,97,1,0.34978,0.29771,524,156,446,1254,2.39,2.13
BGR,0,0,0,0,1,293.8,1978,1980,1,1,98,1,0.35144,0.29891,368,110,313,808,2.2,1.83
BGR,0,0,0,0,1,293.8,1978,1980,1,1,99,1,0.36697,0.31008,258,80,218,495,1.92,1.41
BGR,0,0,0,0,1,293.8,1978,1980,1,1,100,99,0.64248,1,178,178,277,277,1.56,0.83
BGR,0,0,0,0,1,293.8,1978,1980,1,2,0,1,0.01935,0.01902,100000,1902,98302,7355557,73.56,73.55
BGR,0,0,0,0,1,293.8,1978,1980,1,2,1,1,0.00182,0.00181,98098,178,98009,7257255,73.98,73.97
BGR,0,0,0,0,1,293.8,1978,1980,1,2,2,1,0.00101,0.00101,97920,99,97870,7159246,73.11,73.11
BGR,0,0,0,0,1,293.8,1978,1980,1,2,3,1,0.00071,0.00071,97821,69,97786,7061376,72.19,72.18
BGR,0,0,0,0,1,293.8,1978,1980,1,2,4,1,0.00058,0.00058,97752,57,97724,6963589,71.24,71.23
BGR,0,0,0,0,1,293.8,1978,1980,1,2,5,1,0.00055,0.00055,97695,54,97668,6865866,70.28,70.27
BGR,0,0,0,0,1,293.8,1978,1980,1,2,6,1,0.00035,0.00035,97641,34,97624,6768198,69.32,69.31
BGR,0,0,0,0,1,293.8,1978,1980,1,2,7,1,0.00031,0.00031,97607,30,97592,6670574,68.34,68.34
BGR,0,0,0,0,1,293.8,1978,1980,1,2,8,1,0.00031,0.00031,97577,30,97562,6572982,67.36,67.36
BGR,0,0,0,0,1,293.8,1978,1980,1,2,9,1,3e-04,3e-04,97547,29,97532,6475420,66.38,66.38
BGR,0,0,0,0,1,293.8,1978,1980,1,2,10,1,0.00029,0.00029,97518,28,97504,6377887,65.4,65.4
BGR,0,0,0,0,1,293.8,1978,1980,1,2,11,1,0.00025,0.00025,97490,24,97478,6280383,64.42,64.42
BGR,0,0,0,0,1,293.8,1978,1980,1,2,12,1,0.00026,0.00026,97466,25,97454,6182905,63.44,63.43
BGR,0,0,0,0,1,293.8,1978,1980,1,2,13,1,0.00032,0.00032,97441,31,97426,6085452,62.45,62.45
BGR,0,0,0,0,1,293.8,1978,1980,1,2,14,1,0.00043,0.00043,97410,42,97389,5988026,61.47,61.47
BGR,0,0,0,0,1,293.8,1978,1980,1,2,15,1,0.00047,0.00047,97368,46,97345,5890637,60.5,60.49
BGR,0,0,0,0,1,293.8,1978,1980,1,2,16,1,0.00048,0.00048,97322,47,97298,5793292,59.53,59.52
BGR,0,0,0,0,1,293.8,1978,1980,1,2,17,1,0.00049,0.00049,97275,48,97251,5695994,58.56,58.55
BGR,0,0,0,0,1,293.8,1978,1980,1,2,18,1,0.00049,0.00049,97227,48,97203,5598743,57.58,57.58
BGR,0,0,0,0,1,293.8,1978,1980,1,2,19,1,0.00051,0.00051,97179,50,97154,5501540,56.61,56.61
BGR,0,0,0,0,1,293.8,1978,1980,1,2,20,1,0.00053,0.00053,97129,51,97104,5404386,55.64,55.64
BGR,0,0,0,0,1,293.8,1978,1980,1,2,21,1,0.00053,0.00053,97078,51,97052,5307282,54.67,54.67
BGR,0,0,0,0,1,293.8,1978,1980,1,2,22,1,0.00054,0.00054,97027,52,97001,5210230,53.7,53.69
BGR,0,0,0,0,1,293.8,1978,1980,1,2,23,1,0.00056,0.00056,96975,54,96948,5113229,52.73,52.72
BGR,0,0,0,0,1,293.8,1978,1980,1,2,24,1,0.00057,0.00057,96921,55,96894,5016281,51.76,51.75
BGR,0,0,0,0,1,293.8,1978,1980,1,2,25,1,0.00063,0.00063,96866,61,96836,4919387,50.79,50.78
BGR,0,0,0,0,1,293.8,1978,1980,1,2,26,1,0.00065,0.00065,96805,63,96774,4822552,49.82,49.81
BGR,0,0,0,0,1,293.8,1978,1980,1,2,27,1,0.00066,0.00066,96742,64,96710,4725778,48.85,48.84
BGR,0,0,0,0,1,293.8,1978,1980,1,2,28,1,7e-04,7e-04,96678,68,96644,4629068,47.88,47.88
BGR,0,0,0,0,1,293.8,1978,1980,1,2,29,1,0.00071,0.00071,96610,69,96576,4532424,46.91,46.91
BGR,0,0,0,0,1,293.8,1978,1980,1,2,30,1,0.00073,0.00073,96541,70,96506,4435849,45.95,45.94
BGR,0,0,0,0,1,293.8,1978,1980,1,2,31,1,0.00081,0.00081,96471,78,96432,4339343,44.98,44.98
BGR,0,0,0,0,1,293.8,1978,1980,1,2,32,1,0.00082,0.00082,96393,79,96354,4242911,44.02,44.01
BGR,0,0,0,0,1,293.8,1978,1980,1,2,33,1,0.00084,0.00084,96314,81,96274,4146557,43.05,43.05
BGR,0,0,0,0,1,293.8,1978,1980,1,2,34,1,0.00086,0.00086,96233,83,96192,4050284,42.09,42.08
BGR,0,0,0,0,1,293.8,1978,1980,1,2,35,1,0.00088,0.00088,96150,85,96108,3954092,41.12,41.12
BGR,0,0,0,0,1,293.8,1978,1980,1,2,36,1,9e-04,9e-04,96065,86,96022,3857985,40.16,40.16
BGR,0,0,0,0,1,293.8,1978,1980,1,2,37,1,0.00111,0.0011,95979,106,95926,3761963,39.2,39.19
BGR,0,0,0,0,1,293.8,1978,1980,1,2,38,1,0.00116,0.00116,95873,111,95818,3666037,38.24,38.23
BGR,0,0,0,0,1,293.8,1978,1980,1,2,39,1,0.0013,0.00129,95762,124,95700,3570219,37.28,37.28
BGR,0,0,0,0,1,293.8,1978,1980,1,2,40,1,0.00137,0.00137,95638,131,95572,3474519,36.33,36.32
BGR,0,0,0,0,1,293.8,1978,1980,1,2,41,1,0.00168,0.00168,95507,160,95427,3378947,35.38,35.37
BGR,0,0,0,0,1,293.8,1978,1980,1,2,42,1,0.00183,0.00182,95347,174,95260,3283520,34.44,34.43
BGR,0,0,0,0,1,293.8,1978,1980,1,2,43,1,0.00184,0.00184,95173,175,95086,3188260,33.5,33.49
BGR,0,0,0,0,1,293.8,1978,1980,1,2,44,1,0.00235,0.00235,94998,223,94886,3093174,32.56,32.56
BGR,0,0,0,0,1,293.8,1978,1980,1,2,45,1,0.0024,0.0024,94775,227,94662,2998288,31.64,31.63
BGR,0,0,0,0,1,293.8,1978,1980,1,2,46,1,0.00254,0.00254,94548,240,94428,2903626,30.71,30.71
BGR,0,0,0,0,1,293.8,1978,1980,1,2,47,1,0.00291,0.00291,94308,274,94171,2809198,29.79,29.78
BGR,0,0,0,0,1,293.8,1978,1980,1,2,48,1,0.00333,0.00333,94034,313,93878,2715027,28.87,28.87
BGR,0,0,0,0,1,293.8,1978,1980,1,2,49,1,0.00361,0.00361,93721,338,93552,2621150,27.97,27.96
BGR,0,0,0,0,1,293.8,1978,1980,1,2,50,1,0.00388,0.00388,93383,362,93202,2527598,27.07,27.06
BGR,0,0,0,0,1,293.8,1978,1980,1,2,51,1,0.00429,0.00428,93021,398,92822,2434396,26.17,26.17
BGR,0,0,0,0,1,293.8,1978,1980,1,2,52,1,0.00491,0.0049,92623,454,92396,2341574,25.28,25.28
BGR,0,0,0,0,1,293.8,1978,1980,1,2,53,1,0.00555,0.00553,92169,510,91914,2249178,24.4,24.4
BGR,0,0,0,0,1,293.8,1978,1980,1,2,54,1,0.00581,0.00579,91659,531,91394,2157264,23.54,23.53
BGR,0,0,0,0,1,293.8,1978,1980,1,2,55,1,0.00597,0.00595,91128,542,90857,2065870,22.67,22.66
BGR,0,0,0,0,1,293.8,1978,1980,1,2,56,1,0.00663,0.00661,90586,599,90286,1975013,21.8,21.8
BGR,0,0,0,0,1,293.8,1978,1980,1,2,57,1,0.0078,0.00777,89987,699,89638,1884727,20.94,20.94
BGR,0,0,0,0,1,293.8,1978,1980,1,2,58,1,0.00803,0.008,89288,714,88931,1795089,20.1,20.1
BGR,0,0,0,0,1,293.8,1978,1980,1,2,59,1,0.00808,0.00805,88574,713,88218,1706158,19.26,19.26
BGR,0,0,0,0,1,293.8,1978,1980,1,2,60,1,0.00823,0.00819,87861,720,87501,1617941,18.41,18.41
BGR,0,0,0,0,1,293.8,1978,1980,1,2,61,1,0.00831,0.00827,87141,721,86780,1530440,17.56,17.56
BGR,0,0,0,0,1,293.8,1978,1980,1,2,62,1,0.01185,0.01178,86420,1018,85911,1443659,16.71,16.7
BGR,0,0,0,0,1,293.8,1978,1980,1,2,63,1,0.02392,0.02364,85402,2019,84392,1357748,15.9,15.89
BGR,0,0,0,0,1,293.8,1978,1980,1,2,64,1,0.02429,0.024,83383,2001,82382,1273356,15.27,15.26
BGR,0,0,0,0,1,293.8,1978,1980,1,2,65,1,0.02431,0.02402,81382,1955,80404,1190973,14.63,14.63
BGR,0,0,0,0,1,293.8,1978,1980,1,2,66,1,0.02532,0.025,79427,1986,78434,1110569,13.98,13.97
BGR,0,0,0,0,1,293.8,1978,1980,1,2,67,1,0.02582,0.02549,77441,1974,76454,1032135,13.33,13.32
BGR,0,0,0,0,1,293.8,1978,1980,1,2,68,1,0.02599,0.02565,75467,1936,74499,955681,12.66,12.66
BGR,0,0,0,0,1,293.8,1978,1980,1,2,69,1,0.02972,0.02928,73531,2153,72454,881182,11.98,11.98
BGR,0,0,0,0,1,293.8,1978,1980,1,2,70,1,0.03355,0.03299,71378,2355,70200,808727,11.33,11.32
BGR,0,0,0,0,1,293.8,1978,1980,1,2,71,1,0.03753,0.03684,69023,2543,67752,738527,10.7,10.69
BGR,0,0,0,0,1,293.8,1978,1980,1,2,72,1,0.04452,0.04355,66480,2895,65032,670775,10.09,10.08
BGR,0,0,0,0,1,293.8,1978,1980,1,2,73,1,0.04925,0.04806,63585,3056,62057,605743,9.53,9.52
BGR,0,0,0,0,1,293.8,1978,1980,1,2,74,1,0.05181,0.0505,60529,3057,59000,543686,8.98,8.97
BGR,0,0,0,0,1,293.8,1978,1980,1,2,75,1,0.05751,0.05591,57472,3213,55866,484685,8.43,8.42
BGR,0,0,0,0,1,293.8,1978,1980,1,2,76,1,0.06795,0.06572,54259,3566,52476,428820,7.9,7.89
BGR,0,0,0,0,1,293.8,1978,1980,1,2,77,1,0.07352,0.07092,50693,3595,48896,376344,7.42,7.41
BGR,0,0,0,0,1,293.8,1978,1980,1,2,78,1,0.0887,0.08493,47098,4000,45098,327448,6.95,6.94
BGR,0,0,0,0,1,293.8,1978,1980,1,2,79,1,0.08884,0.08506,43098,3666,41265,282350,6.55,6.53
BGR,0,0,0,0,1,293.8,1978,1980,1,2,80,1,0.09954,0.09482,39432,3739,37562,241085,6.11,6.09
BGR,0,0,0,0,1,293.8,1978,1980,1,2,81,1,0.13242,0.1242,35693,4433,33476,203523,5.7,5.68
BGR,0,0,0,0,1,293.8,1978,1980,1,2,82,1,0.13959,0.13049,31260,4079,29220,170046,5.44,5.41
BGR,0,0,0,0,1,293.8,1978,1980,1,2,83,1,0.15457,0.14348,27181,3900,25231,140826,5.18,5.15
BGR,0,0,0,0,1,293.8,1978,1980,1,2,84,1,0.1552,0.14402,23281,3353,21604,115595,4.97,4.93
BGR,0,0,0,0,1,293.8,1978,1980,1,2,85,1,0.16468,0.15215,19928,3032,18412,93990,4.72,4.68
BGR,0,0,0,0,1,293.8,1978,1980,1,2,86,1,0.18457,0.16897,16896,2855,15468,75578,4.47,4.43
BGR,0,0,0,0,1,293.8,1978,1980,1,2,87,1,0.19614,0.17862,14041,2508,12787,60110,4.28,4.23
BGR,0,0,0,0,1,293.8,1978,1980,1,2,88,1,0.21331,0.19275,11533,2223,10422,47323,4.1,4.05
BGR,0,0,0,0,1,293.8,1978,1980,1,2,89,1,0.22568,0.20279,9310,1888,8366,36901,3.96,3.89
BGR,0,0,0,0,1,293.8,1978,1980,1,2,90,1,0.23436,0.20978,7422,1557,6644,28535,3.84,3.76
BGR,0,0,0,0,1,293.8,1978,1980,1,2,91,1,0.23471,0.21006,5865,1232,5249,21892,3.73,3.63
BGR,0,0,0,0,1,293.8,1978,1980,1,2,92,1,0.24712,0.21994,4633,1019,4124,16643,3.59,3.47
BGR,0,0,0,0,1,293.8,1978,1980,1,2,93,1,0.24926,0.22164,3614,801,3214,12519,3.46,3.31
BGR,0,0,0,0,1,293.8,1978,1980,1,2,94,1,0.25944,0.22965,2813,646,2490,9306,3.31,3.12
BGR,0,0,0,0,1,293.8,1978,1980,1,2,95,1,0.26141,0.2312,2167,501,1916,6816,3.15,2.91
BGR,0,0,0,0,1,293.8,1978,1980,1,2,96,1,0.27907,0.2449,1666,408,1462,4899,2.94,2.64
BGR,0,0,0,0,1,293.8,1978,1980,1,2,97,1,0.28727,0.25119,1258,316,1100,3437,2.73,2.34
BGR,0,0,0,0,1,293.8,1978,1980,1,2,98,1,0.30037,0.26115,942,246,819,2337,2.48,1.96
BGR,0,0,0,0,1,293.8,1978,1980,1,2,99,1,0.31229,0.27011,696,188,602,1518,2.18,1.48
BGR,0,0,0,0,1,293.8,1978,1980,1,2,100,99,0.55439,1,508,508,916,916,1.8,0.85
BGR,0,0,0,0,1,293.8,1978,1980,2,1,0,1,0.02496,0.02443,100000,2443,97858,6834668,68.35,68.35
BGR,0,0,0,0,1,293.8,1978,1980,2,1,1,4,0.00118,0.00473,97557,461,389090,6736810,69.06,69.05
BGR,0,0,0,0,1,293.8,1978,1980,2,1,5,5,0.00049,0.00246,97096,239,484864,6347720,65.38,65.37
BGR,0,0,0,0,1,293.8,1978,1980,2,1,10,5,5e-04,0.0025,96857,242,483743,5862856,60.53,60.53
BGR,0,0,0,0,1,293.8,1978,1980,2,1,15,5,9e-04,0.00451,96615,436,482060,5379113,55.68,55.67
BGR,0,0,0,0,1,293.8,1978,1980,2,1,20,5,0.00113,0.00561,96179,540,479567,4897053,50.92,50.91
BGR,0,0,0,0,1,293.8,1978,1980,2,1,25,5,0.00144,0.00718,95639,687,476554,4417486,46.19,46.19
BGR,0,0,0,0,1,293.8,1978,1980,2,1,30,5,0.00181,0.00903,94952,857,472674,3940932,41.5,41.5
BGR,0,0,0,0,1,293.8,1978,1980,2,1,35,5,0.0025,0.01243,94095,1170,467768,3468258,36.86,36.86
BGR,0,0,0,0,1,293.8,1978,1980,2,1,40,5,0.00391,0.01939,92925,1802,460392,3000490,32.29,32.29
BGR,0,0,0,0,1,293.8,1978,1980,2,1,45,5,0.00584,0.02883,91123,2627,449582,2540098,27.88,27.87
BGR,0,0,0,0,1,293.8,1978,1980,2,1,50,5,0.00946,0.04627,88496,4095,432890,2090515,23.62,23.62
BGR,0,0,0,0,1,293.8,1978,1980,2,1,55,5,0.01455,0.07037,84401,5939,408066,1657626,19.64,19.64
BGR,0,0,0,0,1,293.8,1978,1980,2,1,60,5,0.02577,0.12217,78462,9586,372043,1249559,15.93,15.92
BGR,0,0,0,0,1,293.8,1978,1980,2,1,65,5,0.03949,0.17967,68876,12375,313350,877516,12.74,12.74
BGR,0,0,0,0,1,293.8,1978,1980,2,1,70,5,0.05978,0.26108,56501,14751,246748,564166,9.99,9.98
BGR,0,0,0,0,1,293.8,1978,1980,2,1,75,5,0.09281,0.37684,41750,15733,169526,317418,7.6,7.59
BGR,0,0,0,0,1,293.8,1978,1980,2,1,80,5,0.14533,0.52604,26017,13686,94172,147892,5.68,5.67
BGR,0,0,0,0,1,293.8,1978,1980,2,1,85,5,0.20828,0.66004,12331,8139,39078,53720,4.36,4.33
BGR,0,0,0,0,1,293.8,1978,1980,2,1,90,5,0.26522,0.75048,4192,3146,11862,14642,3.49,3.44
BGR,0,0,0,0,1,293.8,1978,1980,2,1,95,5,0.34678,0.82983,1046,868,2503,2780,2.66,2.51
BGR,0,0,0,0,1,293.8,1978,1980,2,1,100,99,0.64248,1,178,178,277,277,1.56,0.83
BGR,0,0,0,0,1,293.8,1978,1980,2,2,0,1,0.01935,0.01902,100000,1902,98302,7355557,73.56,73.55
BGR,0,0,0,0,1,293.8,1978,1980,2,2,1,4,0.00103,0.00411,98098,403,391390,7257255,73.98,73.97
BGR,0,0,0,0,1,293.8,1978,1980,2,2,5,5,0.00036,0.00181,97695,177,487978,6865866,70.28,70.27
BGR,0,0,0,0,1,293.8,1978,1980,2,2,10,5,0.00031,0.00154,97518,150,487250,6377887,65.4,65.4
BGR,0,0,0,0,1,293.8,1978,1980,2,2,15,5,0.00049,0.00245,97368,239,486252,5890637,60.5,60.49
BGR,0,0,0,0,1,293.8,1978,1980,2,2,20,5,0.00054,0.00271,97129,263,484998,5404386,55.64,55.64
BGR,0,0,0,0,1,293.8,1978,1980,2,2,25,5,0.00067,0.00336,96866,325,483538,4919387,50.79,50.78
BGR,0,0,0,0,1,293.8,1978,1980,2,2,30,5,0.00081,0.00405,96541,391,481756,4435849,45.95,45.94
BGR,0,0,0,0,1,293.8,1978,1980,2,2,35,5,0.00107,0.00533,96150,512,479573,3954092,41.12,41.12
BGR,0,0,0,0,1,293.8,1978,1980,2,2,40,5,0.00181,0.00902,95638,863,476232,3474519,36.33,36.32
BGR,0,0,0,0,1,293.8,1978,1980,2,2,45,5,0.00296,0.01469,94775,1392,470690,2998288,31.64,31.63
BGR,0,0,0,0,1,293.8,1978,1980,2,2,50,5,0.00488,0.02415,93383,2255,461728,2527598,27.07,27.06
BGR,0,0,0,0,1,293.8,1978,1980,2,2,55,5,0.00729,0.03585,91128,3267,447930,2065870,22.67,22.66
BGR,0,0,0,0,1,293.8,1978,1980,2,2,60,5,0.01517,0.07374,87861,6479,426968,1617941,18.41,18.41
BGR,0,0,0,0,1,293.8,1978,1980,2,2,65,5,0.02617,0.12293,81382,10004,382246,1190973,14.63,14.63
BGR,0,0,0,0,1,293.8,1978,1980,2,2,70,5,0.04291,0.19482,71378,13906,324042,808727,11.33,11.32
BGR,0,0,0,0,1,293.8,1978,1980,2,2,75,5,0.07406,0.31389,57472,18040,243600,484685,8.43,8.42
BGR,0,0,0,0,1,293.8,1978,1980,2,2,80,5,0.13259,0.49462,39432,19504,147095,241085,6.11,6.09
BGR,0,0,0,0,1,293.8,1978,1980,2,2,85,5,0.19106,0.62756,19928,12506,65455,93990,4.72,4.68
BGR,0,0,0,0,1,293.8,1978,1980,2,2,90,5,0.24195,0.70803,7422,5255,21720,28535,3.84,3.76
BGR,0,0,0,0,1,293.8,1978,1980,2,2,95,5,0.28121,0.76557,2167,1659,5900,6816,3.15,2.91
BGR,0,0,0,0,1,293.8,1978,1980,2,2,100,99,0.55439,1,508,508,916,916,1.8,0.85
BGR,0,0,0,0,1,293.9,1984,1986,1,1,0,1,0.01746,0.01719,100000,1719,98456,6817066,68.17,68.17
BGR,0,0,0,0,1,293.9,1984,1986,1,1,1,1,0.00173,0.00173,98281,170,98196,6718611,68.36,68.36
BGR,0,0,0,0,1,293.9,1984,1986,1,1,2,1,0.00086,0.00086,98111,84,98069,6620415,67.48,67.48
BGR,0,0,0,0,1,293.9,1984,1986,1,1,3,1,0.00085,0.00085,98027,83,97986,6522346,66.54,66.54
BGR,0,0,0,0,1,293.9,1984,1986,1,1,4,1,0.00076,0.00076,97944,74,97907,6424360,65.59,65.59
BGR,0,0,0,0,1,293.9,1984,1986,1,1,5,1,0.00055,0.00055,97870,54,97843,6326453,64.64,64.64
BGR,0,0,0,0,1,293.9,1984,1986,1,1,6,1,0.00043,0.00043,97816,42,97795,6228610,63.68,63.68
BGR,0,0,0,0,1,293.9,1984,1986,1,1,7,1,6e-04,6e-04,97774,59,97744,6130815,62.7,62.7
BGR,0,0,0,0,1,293.9,1984,1986,1,1,8,1,0.00054,0.00054,97715,53,97688,6033071,61.74,61.74
BGR,0,0,0,0,1,293.9,1984,1986,1,1,9,1,0.00042,0.00042,97662,41,97642,5935382,60.77,60.77
BGR,0,0,0,0,1,293.9,1984,1986,1,1,10,1,0.00045,0.00045,97621,44,97599,5837741,59.8,59.8
BGR,0,0,0,0,1,293.9,1984,1986,1,1,11,1,0.00047,0.00047,97577,46,97554,5740142,58.83,58.83
BGR,0,0,0,0,1,293.9,1984,1986,1,1,12,1,0.00039,0.00039,97531,38,97512,5642588,57.85,57.85
BGR,0,0,0,0,1,293.9,1984,1986,1,1,13,1,0.00058,0.00058,97493,57,97464,5545076,56.88,56.88
BGR,0,0,0,0,1,293.9,1984,1986,1,1,14,1,0.00064,0.00064,97436,62,97405,5447611,55.91,55.91
BGR,0,0,0,0,1,293.9,1984,1986,1,1,15,1,0.00069,0.00069,97374,67,97340,5350206,54.94,54.94
BGR,0,0,0,0,1,293.9,1984,1986,1,1,16,1,8e-04,8e-04,97307,78,97268,5252866,53.98,53.98
BGR,0,0,0,0,1,293.9,1984,1986,1,1,17,1,0.00094,0.00094,97229,91,97184,5155598,53.03,53.02
BGR,0,0,0,0,1,293.9,1984,1986,1,1,18,1,0.00109,0.00109,97138,106,97085,5058414,52.07,52.07
BGR,0,0,0,0,1,293.9,1984,1986,1,1,19,1,0.00122,0.00122,97032,118,96973,4961329,51.13,51.13
BGR,0,0,0,0,1,293.9,1984,1986,1,1,20,1,0.00129,0.00129,96914,125,96852,4864356,50.19,50.19
BGR,0,0,0,0,1,293.9,1984,1986,1,1,21,1,0.00131,0.00131,96789,127,96726,4767505,49.26,49.26
BGR,0,0,0,0,1,293.9,1984,1986,1,1,22,1,0.00129,0.00129,96662,125,96600,4670779,48.32,48.32
BGR,0,0,0,0,1,293.9,1984,1986,1,1,23,1,0.00125,0.00125,96537,121,96476,4574180,47.38,47.38
BGR,0,0,0,0,1,293.9,1984,1986,1,1,24,1,0.00128,0.00128,96416,123,96354,4477703,46.44,46.44
BGR,0,0,0,0,1,293.9,1984,1986,1,1,25,1,0.00133,0.00133,96293,128,96229,4381349,45.5,45.5
BGR,0,0,0,0,1,293.9,1984,1986,1,1,26,1,0.00134,0.00134,96165,129,96100,4285120,44.56,44.56
